Block Height,Block ID,Tx Fee,Block Reward,Miner Claimed,Unclaimed
196829,0000000000000542c7c061c0b209c87b6a6966bc7b5f2e1542151b1fecc5ac75,15070000,5000000000,5015020000,50000
196839,0000000000000690253395b2f8469cab39b8aee47296b82cc4c8cd23278076a8,48762500,5000000000,5048712500,50000
196884,000000000000046a546024849e50a338d87d2557f6492656261cb4de9541d6da,15480020,5000000000,5015430020,50000
196905,00000000000006b73cecdeb1230afc588c061a66b855afb194f31dc858b20f73,46598500,5000000000,5046548500,50000
196909,00000000000002c8b68e9fda0462d4216aefd3afa0f626b80c8c4177693d4e92,17640000,5000000000,5017590000,50000
196928,000000000000014e73d40865b66b9b8294e6fa75a0e6a9ca7fe666d2f3529af2,7825000,5000000000,5007775000,50000
196938,0000000000000086bf306dc1f8e42da388bf40af8265f56d97d56e0a175e45f1,99682500,5000000000,5099632500,50000
196939,00000000000003c05ebe64f3827329fe6fd5a4da7dfc4214cc0650398a850fad,45152500,5000000000,5045102500,50000
196963,0000000000000095ced942117a5913177a5ce87f5cda9b56aec00d67ccb288b5,7545000,5000000000,5007495000,50000
196969,00000000000004474a6df85b7e54804c7f432071d518bf712d2540e7581cafb9,68852500,5000000000,5068802500,50000
197014,0000000000000303dbad707b571868dafe3dad23aee36114bd2d68568dd9dc40,57545000,5000000000,5057495000,50000
197028,00000000000000870b1ca09254c20200d51b60fdc9b979f74e559e51c29d7815,19909100,5000000000,5019859100,50000
197059,00000000000005349468dba3a52c420da7547483e26e1c606c37f9cbe57e9301,79881801,5000000000,5079831801,50000
197071,00000000000003c0b1dbb87c8fbf614fc37429a67ee6749af562eeeaeff1e414,104092500,5000000000,5104082500,10000
197095,00000000000005dfa2702cd7a09c47c7171bb84169fae7a4b80789ba8292b7d5,26325000,5000000000,5026275000,50000
197099,00000000000003da415a41de43d0cf9d090f272f68cf58aa7d437ad1a6b8b464,30997500,5000000000,5030947500,50000
197116,00000000000000d3b00dd1f010fa2f47976f170154d1b9dfccd85b5110b5a6ac,29430000,5000000000,5029380000,50000
197119,00000000000002493dcf0c9443b5f99e59db918ba8b62d5733da8d5662ba95fc,27370000,5000000000,5027320000,50000
197262,0000000000000436a7fcb3a12c9d6380545dfff3f1009c104c4ccf2504dc8676,17252530,5000000000,5017202530,50000
197273,0000000000000460b82f8f613e1b9fbc7f7c9a7741b929170933af2d97bbb71b,34039383,5000000000,5033989383,50000
197316,000000000000033d0b454048256e492838f5412bfdb28076edae1f2ea9eadd38,26080000,5000000000,5026030000,50000
197359,00000000000003aede495b3362ba788d4f0a874f9ce89efc3de06f311a4eb50b,13977500,5000000000,5013927500,50000
197378,00000000000002f43332d5a2d47050c09a7a8ee17768537f7105730d76683da1,3732500,5000000000,5003682500,50000
197380,00000000000003dad9b32b2bf4ad9521ec261ef2ccc1c467538f70126a1f38c9,17685000,5000000000,5017635000,50000
197409,00000000000005ede8346d7f5b92524a0a24896c76eb71b7a785b657af16624a,32682500,5000000000,5032632500,50000
197455,00000000000000348b0f8ac7e1a5c780ff8a9844f96fcffcd1b1e95b0b5fbaad,8032500,5000000000,5007982500,50000
197472,00000000000003230505de936f212dd2dda69cffd3af8498775ab39df9ab28ed,15822500,5000000000,5015772500,50000
197504,000000000000035421fbd250fb25e92237ddae3de50c79309acc31a02666a01d,22097500,5000000000,5022047500,50000
197511,0000000000000530a3fe320049286dc85918e989e98a3182ecee58ab2616d94c,20202500,5000000000,5020152500,50000
197533,000000000000012e9ceebcd6da1e6b4047fca3b0910a71dc74c74d4249bb394e,12460000,5000000000,5012410000,50000
197603,00000000000001d97cd8271f4491ef27967b9bcec90bbc005ac8f4e5e2072a8c,3470000,5000000000,5003460000,10000
197607,0000000000000256031ead2eccb5a500fe983ee1e6a35bb625b663f532fb3719,7972500,5000000000,5007922500,50000
197700,0000000000000211e1bffcedc52b9b2cba1b0d997d2506e79cdd750a992888b6,7803957,5000000000,5007753957,50000
197752,00000000000005eecbd17d81057060551920cd64b49f4b8c10a0a93680f5fb0e,29563201,5000000000,5029513201,50000
197754,00000000000002e3ae6deffba6e4ca0f66b7297e37ad61e500c734f6d7abc1f4,54760000,5000000000,5054710000,50000
197810,00000000000000ba6f844835206891b97266ded971727a420868de09f5968a4f,15445000,5000000000,5015395000,50000
197821,00000000000000498f4d872767b792bda3ab288809b29e0ab2d951fd975b42ca,13057500,5000000000,5013007500,50000
197822,000000000000036bf4a98e4a475852ea7f0f4df8bf028cd1a88ab4b03e13fa34,12995000,5000000000,5012945000,50000
197825,00000000000000bc376a224700b818d0afe9ecb0bd8d382f2157f179c7bef9bf,27342500,5000000000,5027292500,50000
197830,00000000000002cffe8203f850fdc492f9caf294b7b103549cb5a4d9ae93e793,29342500,5000000000,5029292500,50000
197846,000000000000057525edcba197f7f2877e406732a7a265fac02df58a3d53ae95,14502500,5000000000,5014452500,50000
197861,00000000000005c29589b9ce1167e37c4892f63b97d2e44e2579aec5f2a7c46d,18135000,5000000000,5018085000,50000
197872,00000000000000f502fbb241dafc5b24fffc02bc775770b767205e9d7dafc3c3,51212800,5000000000,5051162800,50000
197879,00000000000004ce34491c64feb507743d6e682c814deeed779b99444f11733a,28297500,5000000000,5028287500,10000
197892,00000000000000a06aa168cdc6efe2de30edd4326692bb1759360809a1cc15ca,3537500,5000000000,5003487500,50000
197915,00000000000001b44872235daf210cbb5f253e1f1c3317f8e1ec5303dcdb2a23,7350000,5000000000,5007300000,50000
197926,0000000000000363f48071ea79dc24df5feffdc72b6159ae343cfad0f962c71d,86008500,5000000000,5085958500,50000
197927,0000000000000028ac2b898c96340ec3d987a117c170400f8214bc24920fa367,48570020,5000000000,5048520020,50000
197929,00000000000000b93dd483320c1c74301cdc7052624356606c9e35d09cd922a5,41830000,5000000000,5041780000,50000
197935,000000000000054e5b4f6071335556b00c370e2f7599e7dbf8feff65cdb44eda,2850000,5000000000,5002600000,250000
198037,00000000000004d8ab9597c2bf350b5377d8d1bc80adb1cc97bb0b9bcf4b87d7,80236453,5000000000,5080226453,10000
198076,00000000000000bb60ef6680bc3e77b1cc4098b082334cfb9ab212e7319db602,18190000,5000000000,5018140000,50000
198085,0000000000000305d54fd22241482f7d8dae6a7ac947483a9e37249176e37632,41775683,5000000000,5041775000,683
198103,0000000000000013e251c1ec02e77d73e53680616f5b0e107d41ff6303bbfb32,4000000,5000000000,5003950000,50000
198118,00000000000004d38e7b815552a467164520d2d3c745a3795e0a8dedcf13b121,25580000,5000000000,5025530000,50000
198213,00000000000002924f16ba648562b55250637f6b019620fde7352c1a2e98c5d5,3660000,5000000000,5003610000,50000
198268,000000000000061f89fde8a7e7a474a61dd74add9fbe0be1a5f1cc413b5523ad,33554500,5000000000,5033504500,50000
198328,000000000000014b9686c3faf02e70ecbc4a7a394d9121334581a0ecf7c319ae,65190926,5000000000,5065140926,50000
198331,0000000000000440aebcb3cf07cf41a956c42d40cf372583143a4f1c6264363c,34586500,5000000000,5034536500,50000
198369,000000000000055c78b88c51b5d8ce3ff0ea6a1c2576a79092f51af940cf166a,29886000,5000000000,5029836000,50000
198395,00000000000001e6265d61122d7798b2b4f0a7233b515af3af157240e398d8f4,18444101,5000000000,5018394101,50000
198484,0000000000000189b2591232669576e762a7572f7a6eba585ea0a96ccb1aa9b8,25700000,5000000000,5025650000,50000
198504,000000000000062b731f6a1f4211ecf7705a9742242db8f5309f6cdfd4bdc1dc,14212500,5000000000,5014162500,50000
198608,0000000000000224504a8a3c052b61974c151d57b0a5936b1b2c0078f658f708,6650000,5000000000,5006600000,50000
198977,0000000000000360a2b989b2ecee62807375c01992774bd8eee7069aa4fbca16,26985000,5000000000,5026935000,50000
198984,00000000000001bf08722184ef27e9ced2ea193460505b7e06c7e6134a8bcc30,7039497,5000000000,5006989497,50000
199052,000000000000060d6dc54d4fcd9acb5a773e7a5e19778e097f6579f0a080923e,19134000,5000000000,5019084000,50000
199059,0000000000000011dca153bc027ca6d7821ef99d1719683661b76555027e9077,6620000,5000000000,5006520000,100000
199097,000000000000039f090078b58748b595c5008830252f6cd3b5212d69fcfc0335,15422500,5000000000,5015372500,50000
199153,00000000000004b2001e7332f61d35c0594a7c5514bfb3d5893f91d262f6273b,32546716,5000000000,5032496716,50000
199164,000000000000009d167fa7bcb5ce53d52136c6ef7d6e97a333d2f18b4efc03aa,6300000,5000000000,5006250000,50000
199326,00000000000000b00ec169ac307470d2d730fe95dc93cfedfa696c6952d826eb,1100000,5000000000,5001050000,50000
199386,00000000000000777b1465f259f1aaaa753d6910a3a94523f8ffb99922f2dc6f,5500000,5000000000,5005450000,50000
199446,00000000000000124cdde0b4b3143789ed1c1a7928b2c22738cc8b262dae5d9e,21355000,5000000000,5021305000,50000
199522,000000000000037aa685554b78d2b26bd9f87c51f3fe2e8dcd047563824b19cc,30654787,5000000000,5030604787,50000
199973,000000000000020e000d999fb6902d42c79d3ccc9e38b4cf08fa7a51dd589225,11820000,5000000000,5011770000,50000
200043,0000000000000316860a466d8b12d87939619ceb4bf28dce107d10850a47ac7a,16760000,5000000000,5016710000,50000
200061,00000000000000c1cc2e79922be52ed44ee6b771bfd750fbb55192611ad6715d,2600000,5000000000,5002550000,50000
202359,00000000000002f415249c1ca8d62b8319455694cbe973c7274cfa21ddf68d56,2600000,5000000000,5002550000,50000
202439,00000000000002843a2ed2a272d2af3dbe81b6152c776299414e09425ce7898d,5170000,5000000000,5005120000,50000
202545,00000000000001b30835ad65c69dae94b4f2ec6cc0e8161dd4537b53564fa57a,5600000,5000000000,5005550000,50000
202566,00000000000003300082470172a84c02a3ec0b9286b4dfdeb9782b54810dd3be,6490000,5000000000,5006390000,100000
202855,00000000000004532390b783e0221a03a37c8b365a6b4df1df7faec25cf7fffb,667500,5000000000,5000617500,50000
202986,00000000000002daeb1b2e665dbc06ccfae2e0790c3015da02cbf84e9e0c945d,10850000,5000000000,5010800000,50000
203051,00000000000000ec01bc5ffaa112d90ce8f112c3fa1eebe0dfa8c1131c85d98d,1422500,5000000000,5001372500,50000
203214,0000000000000534385bd8899b79276c948f29ea4c8e3dddd6a98291fe09c05a,1520000,5000000000,5001470000,50000
203397,0000000000000144909ff3cb602273992f602284aaa8aef5e0787a158900f4d9,4700000,5000000000,5004650000,50000
203453,000000000000039f47f7ac4bdb5b4c64abb1a9c3ba50f27e777346e313beb4b9,5972513,5000000000,5005872513,100000
203514,0000000000000056ec50dca2c9c4c9d860c34c721787dbb177ff4df41c542509,2450000,5000000000,5002400000,50000
203646,00000000000003f8b460fa67c9f37ac7a50dd8b848f6922b356aa024c36c196b,100000,5000000000,5000050000,50000
204275,000000000000022be236fa53737d11ee3f776c4dd268f301ddebf083778dd976,2750000,5000000000,5002700000,50000
204278,00000000000002fae689801d1fd639e60780b8a6be5733b9ab0d5b6da8986c2d,3050000,5000000000,5003000000,50000
204283,000000000000012469f1899e0637b24a6d346b50490b575c55078b66005e66f4,2150000,5000000000,5002100000,50000
204342,00000000000002a562885379919f2a49d8352bce7e5251c48c67319f24b71576,2930000,5000000000,5002580000,350000
204391,0000000000000142d66171ce89d8e23d62954908389da67028208a1afcf1d911,10150000,5000000000,5010050000,100000
204403,00000000000002533cec6b77fe04b36b173be239b11930a688b8846eb89a8e17,9500000,5000000000,5009450000,50000
204425,0000000000000470bcfdb2046b060d70d37c2c904e69bb678eb20d0dab5ee00e,410000,5000000000,5000310000,100000
204475,0000000000000106749e5a9ccdf211267a90ba50aba6e8cf7734b370aa3d1c1d,14170000,5000000000,5014120000,50000
204513,00000000000002b03da3e5abfa78b5fbf2477b7be45bcd37fb5e48fd54478852,8070000,5000000000,5008020000,50000
204591,00000000000001f11c9a7e5c2de2789158481b2088dc620795167133f718b544,7850000,5000000000,5007800000,50000
204607,000000000000044ea3d9dbe23f1c570883e4b490204205ab47c05b0978b9c3e5,29470000,5000000000,5029420000,50000
204883,00000000000004fff22ba3132b8264de3563f72d3dc6ba95a636cb57df8201dc,2060000,5000000000,5002010000,50000
204902,0000000000000046815e04cac8223a185461111628f427a0ce8a97287e217c51,3310000,5000000000,5003300000,10000
204950,000000000000049f8dc8bf6754a858123ad96c4ea3e42ab54f4998afc1a844e2,11490650,5000000000,5011440650,50000
205029,00000000000000342a9d472c56e58cd109c4c264148b70600e4aa9a5e1729c4a,3850000,5000000000,5003750000,100000
205253,00000000000003e2e1e95c3063723350d02fa8959306908138b281790ff22d2b,2950000,5000000000,5002850000,100000
205302,00000000000004e526aa9a7318020aa09c06f86bd6fa99a1d05b67ac6ec6904a,9301000,5000000000,5009251000,50000
205334,000000000000038b70c9c5acc1e5b6ea5422fdcf814c73a804b3e091f5d9fb24,8750000,5000000000,5008700000,50000
205551,000000000000038f5430e23d4483a8a89d7feaf015f396f492d4ea8c1d1bdfa4,4150001,5000000000,5004100001,50000
205685,00000000000000c1dc82ebf3e5f3829d3247fd03471612f2a4e0f234b75a660d,2350000,5000000000,5002300000,50000
205782,000000000000002ce716aa7b7418ba6e9c3e6538cc353d28a19305325adc0156,42688863,5000000000,5042638863,50000
205897,00000000000003786867c358da51a7a82ecd84b1adcdf7525e1295a979714d9c,21184250,5000000000,5021084250,100000
205961,00000000000001afe7f883887b3e7d2528cb32960471531cd64ae106cb68cabe,1170000,5000000000,5001120000,50000
206024,00000000000001db2cf257263618121c8d70b11cbd436aca5ef611d33ee8539c,14300000,5000000000,5014200000,100000
206092,00000000000004e9f20465fb653780d6408805e462512108613b191dc34803fc,1550000,5000000000,5001500000,50000
206126,000000000000019ef7ccd1b0f85b7f5bf2f60ec8ee50ef3156268534006cdbe6,3450000,5000000000,5003400000,50000
206185,000000000000028229b5b01bb4d7c0ea1bc90086002ac1f2909ad6314b381044,9900000,5000000000,5009850000,50000
206330,00000000000000fd9629ae9d8b54dd4a36cb59271ab3053827027fe354f42e82,4950000,5000000000,5004900000,50000
206485,000000000000025fd8c7f8447168e209ba93c6c42e2a422c57a105b92c450de8,4850000,5000000000,5004800000,50000
206641,00000000000003c3dd4cf6b7aca1228b4681dce850912da04a894e76b0610409,21760000,5000000000,5021660000,100000
206676,00000000000001e8d261f4b3a5b7f052ae5f90a635503bfd64619b7aadf243e3,3900000,5000000000,5003850000,50000
206681,000000000000001ed7fecd968c33030f44a6da13fca054a4e8b2e83d3fad8709,10850000,5000000000,5010800000,50000
207235,00000000000000227b079c789c7247c913c71b1b29fbe193167eb065992a4646,6267636,5000000000,5006217636,50000
207287,00000000000001580487df3de2e017fb154bc9bbfbf67b3ca8abd50310c8eec3,6060000,5000000000,5006010000,50000
207374,000000000000010eefdaf6e1e0a74ada91ff729398eab7707cd92368a1be0ebe,9770000,5000000000,5009720000,50000
207548,0000000000000151b8c28c4ad30ccf503580c42e4be88ba42faf63c7d0e44af6,20350000,5000000000,5020300000,50000
207689,000000000000038ab2eff52bb6e38a9407f7b84c66b2d602abc09551c3d9955e,26570001,5000000000,5026470001,100000
207699,00000000000001f57e65194fd3b8cf067a000a1d59f8c414c8da20e12e06380b,4620000,5000000000,5004570000,50000
207783,000000000000024758cfa8e398e69dd535bf8f3ed25ac5c80d11615c2ef35a36,8472000,5000000000,5008422000,50000
207930,0000000000000328e563fcda69c94c32b59d4d6166208d3907055afcaa078b71,72170000,5000000000,5072070000,100000
208021,00000000000000f2d5e5d993618053e1caca34c17d54431459b89e1f3ffd4665,18550000,5000000000,5018500000,50000
208337,000000000000030fe6624fe30a792a6188a79e5e7ad058f56eb5f0ab51c0f6bf,42970000,5000000000,5042920000,50000
208369,00000000000000ce99adc7c66bc287df3d45b9e25311a48260f66448cca9d292,7150000,5000000000,5007100000,50000
208648,000000000000022e17290f759427f8e51b6a28603a723ae0ddf4ec67930fab3a,24120000,5000000000,5024020000,100000
208729,00000000000003ed6cd1614172006b68753ff538b1fdb86746e38b9abd130885,5100000,5000000000,5005050000,50000
208810,000000000000027b93161be0ef11010e62ab7982fd44fca90c38573a4aa1483f,16020000,5000000000,5015920000,100000
209069,00000000000003c6d67223e3e3f8c75f54a144c2d75f0b52b878629bd708c5a2,9051000,5000000000,5009001000,50000
209310,0000000000000380c52b9175edc7883825a035372c7e580aeb64f14f232e52c7,560000,5000000000,5000510000,50000
210213,000000000000031cec544ad60911baa908f9481f2f26c2d88c28fcb1310e6b98,17845900,2500000000,2517795900,50000
210327,00000000000003aa4dc8d2820ad39cc51b63b1590464133052d09b538670acdd,4350060,2500000000,2504300060,50000
210427,000000000000003c65398af3acf7175c7c6f50a79bc36686450e01ff76fa614b,11050100,2500000000,2511000100,50000
210671,00000000000000e2f6af7aadc8e03bdd3e7dc8fe191aab43adb81ad9e3798c2c,3490000,2500000000,2503440000,50000
210806,0000000000000249a2ff8e2ed40c8df76b36753de3a2e0286e964538aa3d270d,25000000,2500000000,2524950000,50000
210849,00000000000003d7e70fd09ec0aff1b4c6cca86c6973bb44dc88c4654dee7797,650000,2500000000,2500550000,100000
210928,00000000000002818c0735ce6d71b557cd8694108b6cd144888a610248af88fa,39380000,2500000000,2539330000,50000
210974,00000000000001da5e00337141f52ef57a4d6afc1d226fb20e0d74ecd61c91f6,21850000,2500000000,2521800000,50000
210975,00000000000003bb41358b18f428444a63e426dab7210cd0d7ee43783424c9d2,18600000,2500000000,2518500000,100000
211137,00000000000004330330a9cec7eb3b9faaf09f022de20c4b9ffb1cea8f8639db,10274250,2500000000,2510224250,50000
211214,0000000000000027d4d9ee08af94c94aa7054f6d41289a0a0618052f46a175c5,20127500,2500000000,2520027500,100000
211414,00000000000000ca074b35f198762cee6b76b77b9536c692bbcf43488024e203,5870000,2500000000,2505770000,100000
211617,00000000000000d7cbeee27255d444b1c8d0f7416a6047b35fc918fada036656,7700000,2500000000,2507650000,50000
211638,000000000000016034213ddfedb834de864de92b03723db20ae70d3e631ef68d,50000,2500000000,2500000000,50000
211719,0000000000000341a6f13ed6aea59ebc0ec94d02a877f8ef5fc4caf0920f408e,31520000,2500000000,2531470000,50000
211849,000000000000014241e2393c057aefcaa0eaacb119374e529312f6fb3460b2da,5720000,2500000000,2505620000,100000
212207,000000000000038739c6d71479f55707d49e52eaefa99a42dae0a8e45886b5c8,36760000,2500000000,2536660000,100000
212282,000000000000041895f0e37de50928a463e920ffa2c09c29f710007e9ba4c4b3,39450003,2500000000,2539350003,100000
212372,000000000000043a7752447eddca24660008979898a8dbcdfe9754b8f65c3f02,18510000,2500000000,2518410000,100000
212501,00000000000003cae37a2b6fa0061c0f4177c4e5c11c19214a58c4b87fff17ff,30820000,2500000000,2530770000,50000
212947,00000000000002290355b1b3477d1cffb659de2eb02ee5df3e1a96665dec9f5d,7140000,2500000000,2507040000,100000
212967,000000000000011cd9fbce9e917196b94db6111562c121eda125575571d385c0,54320001,2500000000,2554220001,100000
213085,00000000000000f8cf37a405eecebde0336d5e5cc9ee8b2cb8d0ef9a34d6f835,13370000,2500000000,2513320000,50000
213173,00000000000000b7db7c51ed0edb13247cd133eed7a246938d4f5a029c8b9e2b,11600000,2500000000,2511550000,50000
213232,000000000000037024c6d2bc430c6fe8abe198d4b3ac211a2a4ba016d062505d,24850000,2500000000,2524800000,50000
213322,00000000000002d0bcb94eb3946093e63bc67998197005736a5da2d099f72d5b,32280000,2500000000,2532230000,50000
213463,0000000000000174686bccdc8c7ae29b33c2f17dd93d2d3312106440d51ae593,21935000,2500000000,2521885000,50000
213758,000000000000007a7574e04651342f4f80fd8062293396e5b12819d0890bb913,16960000,2500000000,2516910000,50000
213956,00000000000003bb1f40a74dd1a81afab449550bd3458d074edadcf8e3164556,19980000,2500000000,2519930000,50000
213975,000000000000036b84ec6d657a314e569d845d2c888c5d91a83f9a407f6ddbed,3230000,2500000000,2503130000,100000
214150,00000000000004a2d91606e397c93df82aecb02f74f05f30108daf718e415536,6100001,2500000000,2506000001,100000
214163,00000000000001f38b8799d7b61e17b09bd369886d33d31a028e57bae01d43e8,24790000,2500000000,2524690000,100000
214251,00000000000004d69f6ccda7bdb7f1f75a720d23148f3d491b152dd749dd2897,32810000,2500000000,2532310000,500000
214478,00000000000000a4dc98c71a888b452d7b999449701304ac9f542c39b4d2e712,19500000,2500000000,2519450000,50000
214485,00000000000000c8e4ba0dbe5aaecbbf457ad5d06215f5a957046834308426fb,14200000,2500000000,2514100000,100000
214572,000000000000059f4e8dd3dffc0f7ad6501c1cc208efdefaaa8da67a916ac64e,1200000,2500000000,2501150000,50000
214597,000000000000054c7a1a213e5c9fac8a83e580b9c387699fb153a464dee0b078,7940000,2500000000,2507840000,100000
214602,0000000000000196c613ef5f90b13199f0b4179ec11d66e549ffee79497caa35,54105500,2500000000,2554005500,100000
214610,00000000000001c958058366dd80cb12ee73b97481e806ba8aa13a28353a235c,1600000,2500000000,2501550000,50000
214619,00000000000003bb8298d938f340ee6ffb2ca9af863af811ffdd2478dd5ead5b,4579322,2500000000,2504529322,50000
214657,00000000000003f136d12e1225110beb4d4767cd76894a3122d054e96b969c48,12690000,2500000000,2512640000,50000
214748,00000000000004befff3c986df11bab719ff5b75edf5e0b2c18419e839c1221b,10790000,2500000000,2510690000,100000
214952,00000000000003b7f0474d4290d9dc85100d30b4c0dd119833beae44406208ad,2400000,2500000000,2502350000,50000
214967,0000000000000327f8f79c74db956e09058585420790c9a83f138b20c6cbd5f6,4573714,2500000000,2504473714,100000
215021,00000000000001d6ad8f999849e9db989807b75e17940a86219bd786d6a27ee3,17524000,2500000000,2517424000,100000
215056,000000000000006cf41c44c4c9c2306df7231b4b6818e4c87fae21bc202b9ea6,18510020,2500000000,2518410020,100000
215095,000000000000032f6a5d5fa4a54be188a0837627d0ef1cd72fd72cb0b91a0baf,1400000,2500000000,2501300000,100000
215118,00000000000003fbae73d26e5b90ab0711eeb24743b19a256bf84c733ef8bc1e,26140000,2500000000,2526040000,100000
215129,00000000000003709702c672a6bf21972e47034c56b0e3de0fb153d2de09ce3b,47522041,2500000000,2547472041,50000
215230,000000000000052b5c35052b0913d2bcc2bf0e747fe37f25366d8dc4f6e26af4,6720118,2500000000,2506620118,100000
215247,000000000000038f78d4899c4a121bbb9f2308caec5f8ea090aa41b713e50896,20017439,2500000000,2519917439,100000
215324,0000000000000100168b48d310d2da5af95bf5bc56830faa54598775624060ae,4260000,2500000000,2504210000,50000
215411,00000000000003ec0d597b9946b3819ac41521516175b317f49c25a77e2d5eb5,1750000,2500000000,2501700000,50000
215483,0000000000000469cda3835ad1570b9ed79298fab5fc26c984432f7580b778c4,33250000,2500000000,2533200000,50000
215497,000000000000048ceeac20d7eab62fd86f76ae370f39cc1c83e585cea7ba47d3,24440000,2500000000,2524340000,100000
215659,00000000000004063c314b5064c2d9e4fef511b1575514ce38895d4fbc63bee6,16850005,2500000000,2516800005,50000
215696,000000000000056b15e3fcfcb304951705096bc72c87cc1e2c01a00838b26872,5850000,2500000000,2505800000,50000
215822,000000000000015e5769bc2b65e7e4a226e22cb23a09980f9f0f24db5f3125d1,6600000,2500000000,2506500000,100000
215934,00000000000000c3bb8515f9cd3631438488417f0722ab8dc43b9b59e9efe53a,10230000,2500000000,2510180000,50000
215958,000000000000025c7b02515ce6c9fadabeecd4ae117f3a7158e2b6ce764d8faa,7850000,2500000000,2507750000,100000
215965,00000000000001b7ac49568d3467187709751f02d1f0d3bd657409d0c6ab4be7,4450000,2500000000,2504400000,50000
216058,00000000000003b7472cbf8be0930ac8d05b24f900caa482a9346cff578d625f,28770000,2500000000,2528720000,50000
216070,000000000000026746d3d54ab2bd0a2347aec8098e14e796040a07dcb624d511,36410040,2500000000,2536360040,50000
216123,00000000000004f8176379f5d17a454103d32d98a7b802a5bb92812595c41343,19180000,2500000000,2519130000,50000
216138,0000000000000186edfe1341c19ac9131d1f2fe4489c67f97536422a924740d2,19520000,2500000000,2519470000,50000
216407,00000000000004a85ffdddaff1f0b7a09e2b735e2b6d8f7491514c2e7b891344,11000000,2500000000,2510900000,100000
216507,0000000000000346c66ecb9e1d9644051d22bbe3c40aec614d5b980e4774089d,41950000,2500000000,2541850000,100000
216577,000000000000050395a653aff0f290bd1e078d668ac9c93904fb7caa6781ef63,9790000,2500000000,2509740000,50000
216585,00000000000004176c463addc9a624975698f688d5ff8917667dd0a77b2ff837,8208605,2500000000,2508158605,50000
216620,00000000000002a69283dbc010e0cd48851b0ecc7d5286192a724a3fb4a9c4de,5800000,2500000000,2505750000,50000
216691,00000000000002329009f18806886b6cde81eee0a5ff3d3bba3c487f69efd618,40810000,2500000000,2540760000,50000
216718,000000000000003f74e015b8bee00ef0c8869c88b9b9021b97e2b3f6e9c5712c,18110000,2500000000,2518010000,100000
216757,000000000000034e3e3e1de170566d3bf91061fb8065b663531c92f501f79951,37870000,2500000000,2537770000,100000
216773,0000000000000439c612c8e367d916872814e89b4fea6f6f526c02021a6a0d8f,39280000,2500000000,2539230000,50000
216888,00000000000001be17a7cd12428389f059d7c8819d12685e08efd7d35aea50d2,23570000,2500000000,2523520000,50000
216907,000000000000047ef2dd2b226505a18c27842fe8bf199fc2ad1af6183c122d78,40310000,2500000000,2540260000,50000
216912,000000000000012d045000670572c0d3cc9197fa1c2091b80467470509419ef3,23170000,2500000000,2523120000,50000
216966,00000000000001909736bb4fbc0239c4ec448bbe9b47f34ee6dd80afe59476ba,1880000,2500000000,2501780000,100000
217056,000000000000030112547b727803b199f349a5a5ebe90803e7ca0523ff33284a,36795000,2500000000,2536745000,50000
217140,0000000000000477d4d99251124b675da014b8e9ee137c06e479f9fdb85599a6,16197189,2500000000,2516147189,50000
217207,000000000000000562b5e498f3e248a77746c59200706817f4a9936f81b90370,7653127,2500000000,2507603127,50000
217291,0000000000000021717c93b6bf99b17316940ce1b8f4ef6695015b802aca293d,10650001,2500000000,2510550001,100000
217313,00000000000001a3c1a77d8beff1d0dbe2e09ea572681be7d9a49bb3e0cc4053,4150000,2500000000,2504100000,50000
217382,000000000000049295029acee665ab7d1a8fa71b01c1262335c58c9deac15925,23295010,2500000000,2523195010,100000
217391,00000000000002ad6112bc3dd0de8e2c408a4be0f2d2d99680c081ecb49c45cc,4650000,2500000000,2504550000,100000
217531,00000000000003017ccaa20946c3d710ac5740f49da2231d10e287e3b18d50d6,13870000,2500000000,2513770000,100000
217534,00000000000000431cb7511c19d5cfdb3bf7bd9ffb8efa9619bd14317797b73f,20750000,2500000000,2520650000,100000
217548,0000000000000290e61d9f47974dfa80711782579d3b457831402e4e77fea195,2100000,2500000000,2502050000,50000
217667,000000000000036f87c21ceed1f546b62c1651e81c8ec1cbaeab4d9d9a902da9,37460000,2500000000,2537360000,100000
217684,00000000000002f537ed62a7c6d2a332a4c15fc540b761d26be5f5ed16cc39bf,29340001,2500000000,2529290001,50000
217688,00000000000003dc6c2eeef28adb96fc1cf07e1408b15f455bb9aae0f91c01e6,18820001,2500000000,2518720001,100000
217811,00000000000004cf5ef2c702e4fc6bdeade7b824d908a66ef3050f4ced4f6ca2,11450000,2500000000,2511400000,50000
217834,000000000000034cbf2502430799eea2af861d2f9f54c8de4a00e7cda2fdb204,13100000,2500000000,2513000000,100000
217912,000000000000024674531851be9c810352c751a01fd9e557d434f570af8c716c,36000001,2500000000,2535950001,50000
217918,0000000000000386326597a55dc30d5b3a3453e37b75ce0163e56351f12b1ba9,28860000,2500000000,2528810000,50000
217934,0000000000000306f95eb0c5ae5f027d434b7055a76497c2ca466c2a5ca676b3,49795000,2500000000,2549695000,100000
218047,00000000000002b68baf9c6bbf6898793d3d9a11e4470513cb244b07031505e7,40160000,2500000000,2540110000,50000
218106,000000000000022d4c4deff8a22957b123f7fe61e166ae5878d9d728bc3d05ad,9390000,2500000000,2509290000,100000
218130,00000000000002758454d021e62891218350f3dcaa1b14b75d644cb4a2cab5d4,3790000,2500000000,2503690000,100000
218152,00000000000004258e78c031144f6de05b409bd82382c352304dcdece1405030,41150000,2500000000,2541100000,50000
